1 178849
2 129582
3 94039
4 68318
5 49567
6 35880
7 26213
8 18833
9 13593
10 9780
11 7124
12 5251
13 3834
14 2727
15 2024
16 1426
17 1049
18 789
19 525
20 408
21 335
22 193
23 138
24 112
25 75
26 51
27 55
28 40
29 34
30 24
31 10
32 2
33 5
34 12
35 7
36 2
37 1
38 0
39 2
40 5
41 0
42 0
43 0
44 0
45 0
46 0
47 0
48 0
49 0
50 0
51 0
52 0
53 0
54 0
55 0
56 0
57 1
58 0
59 0
60 0
